gage,Contributing_Area_u,alt_u,order_u,n_u,So_u,Kchan_u,nCC_u,TopWdth_u,TopWdthCC_u,ChSlp_u,BtmWdth_u,lon_u,lat_u,Shape_Area_u,Shape_Length_u,Reach_Length_u,Contributing_Area_d,alt_d,order_d,n_d,So_d,Kchan_d,nCC_d,TopWdth_d,TopWdthCC_d,ChSlp_d,BtmWdth_d,lon_d,lat_d,Shape_Area_d,Shape_Length_d,Reach_Length_d
13337000,0.3928531814953476,608.43,5,0.05,0.00328,0,0.1,34.724026,104.17207,0.24399401,20.834415,-115.34795,46.32755,0.0004225392171841,0.1210694536725052,0.0192414921078388,0.3869159473304367,447.68,5,0.05,0.00484,0,0.1,37.35575,112.06725,0.23625542,22.41345,-115.592125,46.147263,0.0001213602946488,0.0759170843025724,0.0080698124665209
07071500,0.2609246771795339,219.5,4,0.055,0.00288,0,0.11,13.151694,50.0,0.37445575,7.891017,-91.325356,36.887653,0.0001862204047384,0.080197852878249,0.022287478801294,0.2559628728471206,124.01,5,0.05,1e-05,0,0.1,32.575123,97.72537,0.25096846,19.545074,-91.18856,36.63409,3.0831611151649902e-06,0.0098443210382027,0.0019484322320063
06917000,0.539247653477981,317.24,2,0.06,0.00397,0,0.12,5.131317,15.393952,0.5671953,3.0787904,-95.18927,38.018223,9.510969551612264e-06,0.0190695634006211,0.0032985907854705,0.5279419580067021,239.93,4,0.055,0.00131,0,0.11,23.397943,70.19383,0.29041559,14.038766,-94.70682,38.01087,7.986710560644388e-05,0.0604898937189077,0.0127514332790016
02372250,0.0406095315920206,139.7,1,0.06,0.01352,0,0.12,2.436178,7.308534,0.78788346,1.4617069,-86.23638,31.988817,9.498723645637452e-05,0.0528505432311817,0.011155171799949,0.0314627184058001,68.99,4,0.055,0.00084,0,0.11,26.811382,80.43414,0.27348158,16.086828,-86.414665,31.583649,0.0003058321203129,0.1143578956415147,0.0265000537511321
07151500,0.3875308194798878,426.59,4,0.055,0.00113,0,0.11,25.67233,77.017,0.27876997,15.403399,-98.02177,37.446136,0.0002670135123089,0.1012278698324853,0.0153541551699576,0.379640681883988,338.12,5,0.05,0.00103,0,0.1,33.63058,100.89175,0.24746263,20.178349,-97.57717,37.12241,0.0002791425677096,0.122592764440733,0.0283122032824798
11528700,0.0384884009940834,1413.89,1,0.06,0.13414,0,0.12,3.988847,11.96654,0.6338539,2.3933082,-123.124626,40.66612,0.0004520042031443,0.1170823171197256,0.0338546995230398,0.0275267573253385,376.68,5,0.05,0.00494,0,0.1,32.529964,97.58989,0.25112212,19.517977,-123.49918,40.665077,0.0001312146668294,0.0624105966511451,0.0132718038915623
13011500,1.1847184327353817,2274.02,2,0.06,1e-05,0,0.12,6.839612,20.518835,0.4996578,4.103767,-110.505394,44.288784,1.0249078346157962e-05,0.0268351689920243,0.0024705985394282,1.1507374512021245,2049.76,4,0.055,0.0033,0,0.11,35.09685,105.29056,0.24284711,21.058111,-110.51689,43.843678,0.0001316544711255,0.0766900416610099,0.0086675546370722
06440200,0.8504111404444513,826.47,1,0.06,0.02676,0,0.12,3.8238547,11.471564,0.64577764,2.2943127,-102.15641,43.8454,2.417540019074157e-06,0.0086813814049056,0.0009640488606054,0.8439056004143061,686.58,5,0.05,0.00016,0,0.1,22.234331,70.0,0.2970254,13.340598,-101.76985,43.969017,1.2919935532468205e-05,0.0191200342434672,0.0050807130557996
01013500,0.043084065699793,234.83,1,0.06,1e-05,0,0.12,3.6574094,10.972228,0.65858215,2.1944456,-68.09701,47.08389,0.0003895172176382,0.1095639589683959,0.0060751243624439,0.0199497574982006,155.87,5,0.05,0.00082,0,0.1,33.982452,101.94735,0.24632889,20.389471,-68.580925,47.249184,0.0002291623390871,0.1051663561888692,0.0176469148886929
06450500,0.8162364297299188,758.24,1,0.06,0.03593,0,0.12,4.7505608,14.251681,0.5868201,2.8503363,-101.11131,43.520645,1.1021300329799534e-05,0.019249558164651,0.0013320928706826,0.8120202082869747,583.16,5,0.05,0.00217,0,0.1,40.855614,122.56684,0.22710283,24.513369,-100.73299,43.60055,0.0001816003058406,0.08020082709737,0.0131855030252929
11274500,0.0997399010926823,332.61,4,0.055,0.01984,0,0.11,10.133277,50.0,0.42010292,6.079966,-121.364944,37.22451,2.1929994274834446e-06,0.0077427821664972,0.0012125798375549,0.0937614240957881,52.22,4,0.055,0.00299,0,0.11,17.998474,53.995426,0.32605317,10.799085,-121.08992,37.337048,0.00030497339799,0.1428089709480905,0.0381999178635722
06889500,0.5153228218059791,328.19,3,0.055,0.00465,0,0.11,13.455448,40.366344,0.37070256,8.073269,-95.94228,39.436714,7.626970287443621e-06,0.0150347188938903,0.0034514630085737,0.5074929945905425,266.45,5,0.05,1e-05,0,0.1,23.419367,70.2581,0.29029834,14.05162,-95.70664,39.104973,0.0001742302527013,0.0743832052729142,0.018723569134522
06784000,0.618131365789042,673.41,2,0.06,0.00598,0,0.12,5.850261,17.550783,0.5353148,3.5101566,-99.188324,41.11105,2.286656474581984e-05,0.0268992599189452,0.0064123671717167,0.606859603121815,588.49,6,0.05,1e-05,0,0.1,46.15829,138.47487,0.21519941,27.694975,-98.73654,41.033283,6.225413579196604e-05,0.0430454716401634,0.0043073811349795
02479300,0.0154114999671456,63.63,1,0.06,0.01271,0,0.12,2.9177356,8.753207,0.7276149,1.7506415,-89.17543,30.830654,0.0001595194455723,0.070680302929484,0.0210021632855402,0.0084699348319879,8.01,5,0.05,0.00081,0,0.1,27.39343,82.18029,0.27090257,16.436058,-88.757195,30.727331,0.0002052185359515,0.0902152705080329,0.0183050623997832
03213700,0.5934949379812974,376.16,3,0.055,0.00679,0,0.11,9.873969,30.0,0.42493504,5.9243813,-81.87721,37.41832,0.0005395431181867,0.1454713716423688,0.0387881872188952,0.5809875225188306,192.72,6,0.05,1e-05,0,0.1,34.626934,103.880806,0.2442956,20.776161,-82.30117,37.68092,0.0001089304982263,0.0649617210096799,0.0167530174558984
02481510,0.0069716406678183,68.88,1,0.06,0.00337,0,0.12,3.9470115,11.841035,0.6368092,2.368207,-89.47943,30.760712,0.0001856875166959,0.0897733207888792,0.0182851039814163,0.0023792528825259,9.11,5,0.05,1e-05,0,0.1,23.926437,71.77931,0.28756788,14.355863,-89.25806,30.470726,0.0001073704663871,0.0646015303537833,0.0104833663612263
08079600,0.4112959945435644,755.23,3,0.055,1e-05,0,0.11,20.972353,62.91706,0.30478197,12.583412,-101.44761,33.030853,5.211931397987066e-06,0.0153938695086755,0.0015011467677598,0.4061015269809808,681.56,3,0.055,0.00164,0,0.11,26.93498,80.80494,0.27292722,16.160988,-101.180954,33.039707,0.0003344600003665,0.1096853553076063,0.0312345678422886
12189500,0.041284521138367,1289.83,1,0.06,0.3225,0,0.12,3.5134702,10.54041,0.670352,2.108082,-121.31378,48.24091,0.0003537750806108,0.1299457572795271,0.0330376334357318,0.0257521860823194,78.58,5,0.05,0.00032,0,0.1,31.548979,94.646935,0.25453755,18.929388,-121.58968,48.44109,4.309891129782639e-05,0.0383992331684503,0.0052444178485958
07362100,0.0836862998251002,57.73,4,0.055,1e-05,0,0.11,13.249343,50.0,0.3732357,7.949606,-93.09805,33.404213,1.7446000180372544e-07,0.0017241339398711,0.0006829340032427,0.080215584817202,31.96,5,0.05,1e-05,0,0.1,25.51303,76.539085,0.27953655,15.307817,-92.77362,33.380733,6.976565752999499e-07,0.003559633769579,0.0008930259794871
02361000,0.0300960231709239,108.96,1,0.06,0.02131,0,0.12,2.491135,7.473405,0.78016734,1.4946809,-85.39545,31.557941,0.0001009665410552,0.0532613769175591,0.0057735293547047,0.0250549948168454,43.92,5,0.05,1e-05,0,0.1,31.493723,94.48117,0.2547345,18.896235,-85.62083,31.343472,4.418488102000833e-05,0.0495048920319647,0.0083020215802893
05129115,0.2021963831070065,416.17,1,0.06,0.00228,0,0.12,4.346754,13.040262,0.61027485,2.6080525,-92.5099,47.934597,0.0006577858604549,0.1817994981670037,0.0096689607339133,0.1865322989056219,354.49,5,0.05,0.00107,0,0.1,34.15361,102.46084,0.24578351,20.492167,-92.564095,48.26562,1.2646412816651628e-05,0.0204370969449892,0.003781652308303
06353000,0.9262107258996268,741.05,1,0.06,0.01631,0,0.12,3.213762,9.641286,0.69724655,1.9282572,-101.8188,45.980103,0.0002610060692539,0.1032056772693438,0.0278531798308746,0.915688605374203,573.57,5,0.05,1e-05,0,0.1,42.81995,128.45984,0.22244622,25.691969,-101.31195,46.09222,1.8845982264952168e-06,0.0074284503427038,0.0009605117784368
01543500,0.0932432125464846,462.17,1,0.06,0.01202,0,0.12,3.6570692,10.971208,0.6586092,2.1942415,-78.64968,41.204918,0.0003529302738579,0.108676192737162,0.0207853709411689,0.0819871894078902,233.99,6,0.05,0.00072,0,0.1,31.199636,93.598915,0.255791,18.719782,-78.08867,41.318123,0.0001865102576313,0.0771684599338497,0.0178868244578341
05466500,0.4800085216976715,236.78,1,0.06,0.01024,0,0.12,3.5894902,10.768471,0.6640511,2.1536942,-90.48537,41.218697,0.0003341620942465,0.1027663550447045,0.024974644633808,0.4678342524683257,164.45,5,0.05,0.00049,0,0.1,26.911291,80.73387,0.27303317,16.146774,-90.975975,41.147717,5.850325801727055e-05,0.053865840458434,0.0141657315243108
06280300,1.2710832656185491,2467.98,3,0.055,0.08189,0,0.11,7.2437797,30.0,0.48716095,4.3462677,-109.677,43.95712,0.0002024469252675,0.0724337200284439,0.0179755882455743,1.2654619017999749,1891.13,5,0.05,0.0924,0,0.1,23.628355,70.88506,0.28916276,14.177013,-109.554276,44.208267,4.053592704479452e-07,0.0033349717553234,0.0003003795598909
01664000,0.0421405524425583,175.77,1,0.06,0.0013,0,0.12,6.7195525,20.158657,0.50357693,4.0317316,-77.99796,38.84995,2.829750317788178e-05,0.029782256113558,0.0048453639916081,0.0361724893461824,79.01,5,0.05,1e-05,0,0.1,30.25422,90.76266,0.25928715,18.152533,-77.80403,38.51533,0.0007231801360377,0.1750612986188187,0.0282910218200961
12358500,0.858806651348627,1999.2,1,0.06,0.45633,0,0.12,2.4150307,7.245092,0.7909198,1.4490185,-113.61615,48.568893,0.0001182228498847,0.0699914201980795,0.0210415313587689,0.8484035803825012,966.45,5,0.05,1e-05,0,0.1,36.822857,110.468575,0.23775777,22.093714,-114.02213,48.487225,2.2774119100611256e-05,0.0313363000093328,0.0045811219158692
05514500,0.4388374948488401,207.65,2,0.06,0.00548,0,0.12,6.2120743,18.636223,0.5213286,3.7272446,-91.21221,38.962322,0.000470641768398,0.1465852287642665,0.0429167973024015,0.4346849823111108,140.19,6,0.05,1e-05,0,0.1,34.499233,103.497696,0.24469414,20.69954,-90.94505,39.01455,0.0001236527398337,0.0751404704947895,0.0181054552893835
05489000,0.4890409942825265,289.28,1,0.06,0.01232,0,0.12,3.3352306,10.005692,0.6859273,2.0011382,-92.938255,40.91356,0.0002680118037077,0.0963490267741778,0.0220371502901917,0.482466691350747,211.65,5,0.05,0.00036,0,0.1,25.277536,75.83261,0.2806825,15.166522,-92.9146,41.2297,0.0003384779669182,0.1049164780863814,0.0338379869694229
11266500,0.1343550398106241,3263.67,1,0.06,0.17575,0,0.12,4.3745713,13.123714,0.6085598,2.624743,-119.27733,37.705578,3.209120703496626e-05,0.0298108873347585,0.0058554260799184,0.125592762137941,1181.83,5,0.05,0.02089,0,0.1,24.065138,72.19542,0.28683546,14.439083,-119.67774,37.718197,0.0001449394367985,0.0794975257387377,0.0095055018110739
07376000,0.056400587671739,63.35,2,0.06,0.00081,0,0.12,5.6131115,16.839334,0.54517746,3.367867,-90.67415,30.923187,3.567095904101784e-06,0.0092644175731506,0.002293835267417,0.0507184395579383,6.87,4,0.055,1e-05,0,0.11,22.075445,66.22633,0.29796666,13.245267,-90.67437,30.49949,2.7906768355933078e-06,0.0083364311186087,0.0014444708612732
09497800,0.2296279630141386,1564.52,1,0.06,0.03943,0,0.12,1.6804261,5.0412784,0.92815214,1.0082556,-110.26006,34.001976,3.2584706115495426e-05,0.0304460449992321,0.0073577589656197,0.2198114193326483,959.86,6,0.05,0.01604,0,0.1,52.195366,156.5861,0.20384033,31.31722,-110.55925,33.838055,1.902266302629308e-05,0.0230488727861005,0.0054012784117475
05062500,0.1453120458731915,462.2,1,0.06,0.0001,0,0.12,5.08416,15.25248,0.56951034,3.050496,-95.29805,47.428795,0.001033150876072,0.2172676999985714,0.0192835482863083,0.1119057978489641,308.72,5,0.05,0.00104,0,0.1,34.49417,103.482506,0.24470998,20.6965,-96.27303,47.277943,0.0007681038961784,0.2280413392141625,0.0687170885658068
01022500,0.0111860135027192,116.57,1,0.06,0.00061,0,0.12,3.1761556,9.528467,0.7008768,1.9056934,-68.103584,45.00126,0.000204611692281,0.1103768267020782,0.0025661936513396,0.0019396853733049,14.82,5,0.05,0.01082,0,0.1,21.830118,70.0,0.29943934,13.098071,-67.92784,44.606155,0.0003995750443499,0.1449379563004909,0.0115774136489562
06878000,0.5469713811854298,409.23,2,0.06,0.00635,0,0.12,3.7143974,11.143192,0.6541051,2.2286384,-97.36067,39.304543,2.1146422911175664e-05,0.0236808395226481,0.0060438451821782,0.5418154282105079,338.48,4,0.055,0.00035,0,0.11,23.771101,71.3133,0.2883954,14.262661,-97.03756,39.008938,0.0002115413385747,0.0887455854468685,0.0425257703561911
06350000,0.9612285289437804,844.91,1,0.06,0.00618,0,0.12,3.4672627,10.401789,0.67427874,2.0803576,-103.20436,46.570953,1.0877635285374829e-05,0.0172592325660004,0.0026994012157217,0.9456069798276968,742.23,5,0.05,0.00062,0,0.1,29.42329,88.26987,0.2624925,17.653975,-102.52444,46.411873,0.0008668233969454,0.1869649404419658,0.0832165876007531
14316700,0.0713805954401573,1280.16,2,0.06,0.00733,0,0.12,9.928279,29.784836,0.42390797,5.9569674,-122.14406,43.30238,0.0022255456831376,0.4583817299996365,0.0194730239976485,0.0546494388963423,345.65,5,0.05,1e-05,0,0.1,32.922134,98.7664,0.24979797,19.75328,-122.74862,43.341263,0.0003719484515879,0.1106863984976207,0.0298501030537769
02472500,0.031161972985542,88.44,1,0.06,0.00435,0,0.12,1.911578,5.734734,0.8768501,1.1469468,-89.56141,31.646723,4.637969089321256e-05,0.0454428532325922,0.0112111489098676,0.02840093566076,49.34,5,0.05,0.00029,0,0.1,29.500608,88.50182,0.26218876,17.700365,-89.395065,31.420298,0.0004795393346755,0.1748654340139711,0.0323148393144492
05458000,0.5502155074264141,378.27,2,0.06,0.00411,0,0.12,5.3597603,16.07928,0.5564,3.215856,-92.74121,43.50142,5.699267527948391e-05,0.0442425873716749,0.0140555823020252,0.5346491165842893,297.85,4,0.055,0.00017,0,0.11,23.373247,70.11974,0.29055092,14.023949,-92.50357,43.02469,6.639730476434353e-05,0.0661619558351283,0.0089491405369293
02108000,0.0348610113129743,19.15,1,0.06,1e-05,0,0.12,0.76739836,2.302195,1.3115807,0.46043903,-77.89407,35.042953,3.2897457977615165e-06,0.0091797153322807,0.0028489075519604,0.0307127983347109,7.94,5,0.05,0.00129,0,0.1,29.76382,89.291466,0.2611633,17.858292,-77.83304,34.826233,7.892687808972671e-06,0.0130691092673436,0.0035160544809607
14400000,0.0156267628573919,950.95,1,0.06,0.15349,0,0.12,3.2255304,9.676592,0.6961231,1.9353182,-123.94718,42.169147,0.0002475828079276,0.0830172788398723,0.0166350360433146,0.0025128781310536,24.26,4,0.055,1e-05,0,0.11,22.722239,68.16672,0.29419452,13.633343,-124.19614,42.12153,1.7833114456959796e-05,0.0290158999557784,0.0033813492533177
12167000,0.0230792528250646,868.98,1,0.06,0.13191,0,0.12,3.7879431,11.36383,0.64847153,2.2727659,-121.673294,48.431335,0.0004430775319589,0.1540111525668769,0.0220379757467015,0.0049614676825226,31.42,4,0.055,0.00415,0,0.11,22.596243,67.788734,0.2949171,13.557746,-122.053604,48.25094,1.3296822555996656e-05,0.0196264355706261,0.0030850094892989
04027000,0.3115734223118788,425.18,2,0.06,0.00395,0,0.12,6.7061515,20.118454,0.50402063,4.0236907,-90.94845,46.275043,0.0001405510626694,0.081696614238526,0.0151661856437911,0.2991677785815443,204.36,5,0.05,0.00426,0,0.1,29.652214,88.95664,0.2615965,17.791328,-90.69317,46.502087,3.491256556745181e-05,0.0401021270958785,0.0046170003835381
06892000,0.509483481607132,294.07,2,0.06,0.00342,0,0.12,5.1918225,15.575468,0.56426954,3.1150935,-95.21019,39.474247,0.0001174841244122,0.0639374878628594,0.0176222100179251,0.5013496221511997,246.01,5,0.05,4e-05,0,0.1,26.395037,79.185104,0.2753764,15.837022,-95.01846,39.104515,0.0003943966358175,0.1215055826872622,0.0269932077398197
06191500,1.2912072629417095,2570.04,1,0.06,0.00033,0,0.12,2.2841017,6.8523054,0.81061023,1.3704611,-110.25743,44.718822,9.353024002232512e-05,0.0547811416783859,0.0061979501703403,1.2686673519763576,1544.54,6,0.05,6e-05,0,0.1,49.322823,147.96846,0.20899506,29.593693,-110.80856,45.135544,0.0004561671004875,0.1397365987500102,0.0173489237915918
07226500,0.6418999628677707,1615.9,1,0.06,0.09026,0,0.12,2.3009555,6.902867,0.80798537,1.3805733,-103.82255,35.793114,8.389767868432175e-05,0.0658920049597183,0.0076511032527394,0.5947778799607257,1162.59,5,0.05,0.00468,0,0.1,42.893814,128.68144,0.22227713,25.736288,-103.5216,35.424152,0.0003799954879999,0.1303303812221811,0.0224691221178275
09484600,0.0570190003927035,1459.68,2,0.06,0.00896,0,0.12,6.839107,20.51732,0.49967408,4.103464,-110.62389,31.682152,0.0002732505293949,0.0962548657782195,0.0299473778365285,0.0441994324347807,974.46,5,0.05,0.01184,0,0.1,27.034098,81.102295,0.2724853,16.220459,-110.679955,32.035786,2.3887371583574552e-05,0.0392633773659149,0.0021145044238048
03076600,0.6891020279465901,843.44,1,0.06,0.02032,0,0.12,3.0023963,9.007189,0.7184909,1.8014377,-79.55756,39.31704,0.0001922251431039,0.1045846136266239,0.0274435269687005,0.6803543775948515,444.07,5,0.05,0.0114,0,0.1,24.620764,73.86229,0.28396147,14.772458,-79.399315,39.669395,2.4373554651878403e-05,0.0256763605491324,0.00470818793704
06468250,0.9809883751705794,468.3,3,0.055,1e-05,0,0.11,15.080696,45.24209,0.3525146,9.048417,-99.4317,47.754414,6.801452063808834e-05,0.0449210400459146,0.0048415908084534,0.944038326724686,439.15,4,0.055,1e-05,0,0.11,37.868347,113.60505,0.23483916,22.72101,-98.80582,47.372192,0.0014613766881379,0.2693393963402104,0.0552124921451718
02016000,0.0968508633487118,522.51,1,0.06,0.0233,0,0.12,4.5209775,13.562932,0.59978527,2.7125864,-79.592316,38.14409,0.0004285220182967,0.1363444402368716,0.0241094211549694,0.0829222280950531,309.42,4,0.055,0.00236,0,0.11,27.16637,81.499115,0.27189916,16.299822,-79.76834,37.800068,0.0001579072941585,0.0724231890137229,0.0125195728175395
11482500,0.0131889342544443,973.01,1,0.06,0.2918,0,0.12,3.6003988,10.801196,0.6631627,2.1602392,-123.77291,40.963844,0.0003358867716715,0.1007427514869704,0.0226903510660569,0.0002306658278538,2.8,5,0.05,0.00213,0,0.1,22.974611,70.0,0.2927644,13.784767,-124.08937,41.288734,0.0002306658278538,0.1071791887934931,0.0137103020106487
05131500,0.1418615710560032,376.75,1,0.06,1e-05,0,0.12,3.6814187,11.044256,0.6566838,2.2088513,-93.3377,48.188248,0.0004054178784962,0.1643872745715782,0.0027173815805449,0.1322846148259926,332.07,5,0.05,0.0002,0,0.1,42.263832,126.791504,0.22373281,25.358301,-93.55597,48.40203,0.0003400646332284,0.1360947390516491,0.0299593672286194
04045500,0.3166581544847092,216.44,3,0.055,1e-05,0,0.11,12.235811,36.70743,0.38657248,7.3414865,-85.39136,46.31734,0.0001281406761149,0.0928232190346717,0.0017153605088772,0.3024064142072772,216.18,5,0.05,0.00368,0,0.1,32.14016,96.42048,0.25246128,19.284096,-85.26307,46.574604,0.0001799906725003,0.1026322179088916,0.0056155362881313
02102908,0.0491235579683939,163.13,1,0.06,0.01429,0,0.12,3.0878685,9.263605,0.70964795,1.8527211,-79.55748,35.23147,0.0001979276574649,0.0820303441457261,0.0184660253534184,0.0439277975460029,57.61,4,0.055,0.00352,0,0.11,18.98718,56.961544,0.31845072,11.392308,-79.1707,35.18526,3.5178821572370744e-05,0.0485363757295758,0.0048974664873938
12186000,0.0461754921254802,1424.19,1,0.06,0.17884,0,0.12,4.1348643,12.404593,0.6238795,2.4809186,-121.21193,48.021698,0.0005687661249742,0.1401958881417412,0.0344125417772222,0.0385783034379971,278.72,4,0.055,1e-05,0,0.11,18.693523,56.080574,0.3206481,11.216115,-121.47279,48.172424,8.705960342183234e-07,0.0046174208785199,0.0008315118760389
02350900,0.143309753129796,108.53,3,0.055,0.0021,0,0.11,10.132147,30.39644,0.4201236,6.079288,-84.439964,32.052677,8.113000776665737e-05,0.0489419666796421,0.0102741583625865,0.135157842490731,66.7,5,0.05,4e-05,0,0.1,28.888968,86.6669,0.26462343,17.333382,-84.25073,31.754372,9.560829221847636e-05,0.057295070758327,0.0186925176900757
13235000,0.4776104685103449,2284.14,1,0.06,0.24043,0,0.12,3.1103983,9.331195,0.7073756,1.866239,-115.16313,44.100506,0.0002295356296757,0.1096212573574141,0.0348533230520339,0.4683557034833266,1155.45,4,0.055,1e-05,0,0.11,27.20333,81.609985,0.27173615,16.321997,-115.63401,44.081974,0.0001995476142722,0.0801291915372777,0.0150250931730084
03069500,0.7046414143536899,1050.34,1,0.06,0.11678,0,0.12,3.3861644,10.158493,0.68135613,2.0316987,-79.54471,38.86841,0.0002721161632451,0.0959572677302512,0.0269885510587497,0.6960974887509591,485.19,5,0.05,0.00271,0,0.1,31.535843,94.60753,0.2545843,18.921507,-79.69015,39.13735,7.951352950024939e-05,0.0542822734646513,0.009135654951029
04074950,0.3503727006590705,462.19,4,0.055,0.00104,0,0.11,22.118952,66.35686,0.29770795,13.271371,-89.0177,45.371696,0.0002016823884141,0.0954912944596568,0.0233002535065326,0.333254838862986,381.93,5,0.05,1e-05,0,0.1,27.224323,81.672966,0.27164367,16.334593,-88.73435,45.182953,2.0916930356971924e-05,0.0356781658568952,0.0008407580046172
06339500,0.9764142149508404,750.13,1,0.06,0.02148,0,0.12,2.1895363,6.5686088,0.82587355,1.3137218,-102.21055,46.870537,8.580171532063714e-05,0.062133930176739,0.0173201765538595,0.9591293250784868,567.15,6,0.05,1e-05,0,0.1,37.67065,113.011955,0.23538208,22.60239,-102.056625,47.163525,4.590963252475096e-06,0.0114271683456451,0.0020061335443315
12025000,0.0353880023539737,487.09,1,0.06,0.05184,0,0.12,3.759763,11.279289,0.65061134,2.2558577,-123.28839,46.41899,0.0004173833627787,0.1171921642335238,0.0260066471016857,0.0228986080958142,50.23,5,0.05,1e-05,0,0.1,29.596825,88.790474,0.2618124,17.758095,-122.98609,46.65462,9.604050881136555e-05,0.0581206420953157,0.0127015410857661
01568000,0.0398565495329693,530.74,1,0.06,0.14271,0,0.12,2.4081564,7.224469,0.79191506,1.4448938,-77.51363,40.269337,0.0001018628467636,0.0631039516687376,0.0091544844217203,0.0329262245723316,126.31,4,0.055,0.00137,0,0.11,21.073706,63.221115,0.30413443,12.644223,-77.15194,40.337406,0.0002416131357576,0.0950977377087232,0.0144980391337371
08190000,0.1266520456254715,641.79,2,0.06,0.00692,0,0.12,5.4725127,16.417538,0.55131304,3.2835076,-99.88298,29.792404,0.0002959955686897,0.110076579705101,0.0126612652168118,0.108446479531641,335.96,5,0.05,1e-05,0,0.1,32.012154,96.03646,0.25290614,19.207293,-100.00032,29.402067,0.0001386267811254,0.0793262357352432,0.0086889184462555
13331500,0.4027280606602769,1248.03,2,0.06,0.0271,0,0.12,5.6428885,16.928667,0.54390633,3.3857334,-117.147575,45.41515,1.4793918828785086e-05,0.0432714015481192,0.0009729876669509,0.3879072222045757,777.51,5,0.05,0.00697,0,0.1,33.618332,100.854996,0.2475024,20.171,-117.733,45.629314,0.0003568116489667,0.0991279670506272,0.0308988161867793
04124000,0.3051619609435977,334.92,2,0.06,0.00267,0,0.12,14.2204895,42.66147,0.36176798,8.532294,-85.00362,44.67538,0.0007307706528386,0.2146225902651161,0.0108029278651,0.2750057131580364,249.98,4,0.055,1e-05,0,0.11,33.76711,101.30132,0.24702072,20.260265,-85.705826,44.43771,0.0001079374689402,0.0587232415997269,0.0139699263687594
02427250,0.0523557088449181,97.46,2,0.06,0.004,0,0.12,5.4823017,16.446905,0.5508785,3.289381,-86.96269,31.753065,0.0001117979945238,0.0689399504486632,0.0153792095500915,0.0486789099227306,40.55,4,0.055,1e-05,0,0.11,22.383715,67.151146,0.29614922,13.430229,-87.07937,32.000156,3.435759035786545e-07,0.0030882783854837,3.1499982595125204e-05
02196000,0.0840434023972832,192.64,1,0.06,0.02712,0,0.12,2.1386442,6.4159327,0.83448696,1.2831866,-81.81292,33.82671,1.980900603439975e-05,0.0297595941207632,0.0021269431408024,0.0761043257931866,63.04,5,0.05,0.00057,0,0.1,28.750742,86.25223,0.26518396,17.250444,-82.179726,33.718235,0.0003408077721716,0.1171465626577287,0.0128240787611511
07292500,0.0820992309577993,130.4,1,0.06,0.00936,0,0.12,2.7749143,8.324742,0.74390525,1.6649486,-90.83686,31.56135,0.0001386760038382,0.0670199706548696,0.0168192375694382,0.074058619501266,32.74,5,0.05,0.00446,0,0.1,32.765198,98.29559,0.2503251,19.659119,-91.12866,31.32365,8.135862910084155e-05,0.0642682967715835,0.0067977148670111
11478500,0.016951119476511,803.22,1,0.06,1e-05,0,0.12,1.7017232,5.10517,0.92300946,1.0210339,-123.610695,40.392048,3.675188622000556e-05,0.032670231065378,0.0075984167327859,0.0090377938882401,106.42,4,0.055,0.00414,0,0.11,21.847782,65.54335,0.2993325,13.108669,-123.925575,40.47793,0.0007550109724706,0.1643073647803053,0.0517253040838356
03173000,0.6448852353188751,878.17,1,0.06,0.02949,0,0.12,2.849721,8.549163,0.7352259,1.7098325,-81.2534,37.044674,0.0001598880880061,0.0668093992242087,0.0098409310998634,0.6315153601122119,506.25,5,0.05,0.00366,0,0.1,23.437923,70.313774,0.29019693,14.062755,-80.693146,37.271797,1.8377975171136357e-05,0.0246679551193418,0.0038447814707877
07197000,0.2984820956769561,495.05,1,0.06,0.06546,0,0.12,2.6553962,7.966189,0.7584955,1.5932378,-94.38575,35.85627,0.0001279610115872,0.0632506757381235,0.0162214213527376,0.2908002310064791,216.96,5,0.05,0.00172,0,0.1,24.007008,72.02102,0.28714168,14.404204,-94.84943,35.90784,0.0001034250112584,0.0703924462322701,0.012506448885047
05056000,0.3230977020617909,481.73,1,0.06,0.0039,0,0.12,4.7928023,14.3784075,0.58453274,2.8756814,-99.4423,47.996353,5.531388971691511e-06,0.0129106205951009,0.00215812184379,0.2722779386268279,420.72,4,0.055,0.00075,0,0.11,42.032722,126.09816,0.22427471,25.219633,-98.657394,47.79778,0.0003019786507963,0.1065055654108334,0.0360587225708486
02472000,0.035981430593085,147.2,1,0.06,0.01306,0,0.12,0.98018694,2.9405608,1.1773436,0.5881122,-89.48941,31.998697,6.52784943109402e-06,0.0134815476585196,0.0017210772789402,0.0314830142304276,63.22,5,0.05,1e-05,0,0.1,32.09271,96.27812,0.25262588,19.255625,-89.40098,31.69427,7.380045795801177e-05,0.0573933932676097,0.0107501632822138
01030500,0.0374767048170125,118.22,1,0.06,0.00979,0,0.12,4.3731284,13.119386,0.60864836,2.6238773,-68.04797,45.675343,0.0006425183371895,0.2213751673671858,0.0190667378010904,0.026910378398576,63.83,5,0.05,1e-05,0,0.1,39.768955,119.30687,0.22981991,23.861374,-68.30786,45.49649,4.890009359900579e-05,0.033023892089419,0.0077940556429252
